record_id,speciesname,latitude,longitude,recordedby,datefound,determinedby,lifestage,sex,notes,rights,rightsholder,sourcelink
CUIC_ENT00034130,Helianthus,42.43813,-76.46667,J. Ramdas,1960-09-16,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034130
CUIC_ENT00034051,Melissodes agilis,35.37333,-119.01778,R. C. Shannon,1917-08-20,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034051
CUIC_ENT00034113,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-11,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034113
CUIC_ENT00034124,Helianthus,42.43813,-76.46667,J. Ramdas,1960-09-16,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034124
CUIC_ENT00034112,Melissodes agilis,42.44056,-76.49694,,1904-07-26,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034112
CUIC_ENT00034176,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-05,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034176
CUIC_ENT00034093,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-17,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034093
CUIC_ENT00026826,Helianthus,42.444,-74.498,J. Gibbs,2012-07-11,J. Gibbs,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00026826
CUIC_ENT00034134,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-12,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034134
CUIC_ENT00034167,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-17,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034167
CUIC_ENT00034125,Helianthus,42.43813,-76.46667,J. Ramdas,1960-09-06,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034125
CUIC_ENT00034126,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-05,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034126
CUIC_ENT00034061,Melissodes agilis,37.73287,-105.51212,"H. E. Evans, M. A. Evans",1954-07-21,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034061
CUIC_ENT00034155,Helianthus,42.43813,-76.46667,J. Ramdas,1960-09-12,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034155
CUIC_ENT00034163,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-17,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034163
CUIC_ENT00034099,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-24,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034099
CUIC_ENT00034140,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-11,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034140
CUIC_ENT00034152,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-24,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034152
CUIC_ENT00034065,Melissodes agilis,40.27361,-76.88472,,1908-08-12,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034065
CUIC_ENT00034096,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-24,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034096
CUIC_ENT00026825,Helianthus,42.444,-74.498,J. Gibbs,2012-07-11,J. Gibbs,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00026825
CUIC_ENT00034050,Melissodes agilis,46.9233,-98.0028,P. W. Fattig,1917-08-17,Sandhouse,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034050
CUIC_ENT00034055,Melissodes agilis,40.27361,-76.88472,,1908-08-12,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034055
CUIC_ENT00034098,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-24,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034098
CUIC_ENT00034080,Melissodes agilis,38.44167,-107.55611,R. C. Shannon,1917-09-14,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034080
CUIC_ENT00034151,Helianthus,42.43813,-76.46667,J. Ramdas,1960-08-17,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034151
CUIC_ENT00034074,Melissodes agilis,42.44056,-76.49694,,1896-08-06,W. E. LaBerge,Adult,Male,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034074
CUIC_ENT00026828,Helianthus,42.444,-74.498,J. Gibbs,2012-07-11,J. Gibbs,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00026828
CUIC_ENT00034119,Helianthus,42.43813,-76.46667,J. Ramdas,1960-09-12,W. E. LaBerge,Adult,Female,,,,https://www.discoverlife.org/mp/20l?id=CUIC_ENT00034119
GBIF658233519,Melissodes agilis, 39.3,-101.7,"Williams, Francis",1909-11-30,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658298288,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658338671,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1952-07-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658305552,Melissodes agilis,37.0322,-97.6067,"Beer, Robert",1951-08-14,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658297014,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658248622,Melissodes agilis, 38.9,-95.3,Michener & Beamer,1949-09-09,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657785583,Melissodes agilis, 38.9,-101.8,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657674663,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658180842,Melissodes agilis,38.9792,-94.9683,"LaBerge, Walley",1952-08-23,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658223635,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1952-07-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657760417,Melissodes agilis, 39.3,-101.7,"Williams, Francis",1909-11-30,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657699053,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658159670,Melissodes agilis,33.7206,-116.2147,"Michener, Charles",1950-07-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657662561,Melissodes agilis, 37.2,-99.8,"Williams, Francis",1911-08-23,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658159719,Melissodes agilis,38.1919,-99.5264,Michener & Beamer,1949-09-05,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF784970221,Melissodes agilis, 38.9,-95.3,"LaBerge, Walley",1953-09-01,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658139647,Melissodes agilis,38.8814,-94.8189,"Michener, Charles",1952-08-20,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658258879,Melissodes agilis,34.0522,-118.2428,"Michener, Charles",1933-07-16,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657681288,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657624443,Melissodes agilis,38.1806,-99.0983,Michener & Beamer,1949-09-09,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658352182,Melissodes agilis, 37.6,-95.4,"Beamer, Raymond",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657683410,Melissodes agilis,38.8814,-94.8189,"Michener, Charles",1952-08-20,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657652762,Melissodes agilis,37.1649,-101.7819,Michener & LaBerge,1951-09-04,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658365324,Melissodes agilis,34.99095,-111.74254,"Snow, Francis",1902-08-13,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658372601,Melissodes agilis,34.0522,-118.2428,"Michener, Charles",1933-07-16,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658198412,Melissodes agilis,38.9717,-95.235,"LaBerge, Walley",1954-08-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658158953,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658316440,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658161182,Melissodes agilis, 38.2,-95.3,"Beamer, Raymond",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658355614,Melissodes agilis,38.8814,-94.8189,"Michener, Charles",1952-08-20,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658265853,Melissodes agilis, 38.9,-95.3,Michener & Beamer,1949-08-22,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658156693,Melissodes agilis, 38.9,-95.3,,,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658325255,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658235027,Melissodes agilis,38.1806,-99.0983,Michener & Beamer,1949-09-09,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657674935,Melissodes agilis,38.9717,-95.235,"Rettenmeyer, Marian",1955-07-27,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658201799,Melissodes agilis,34.4175,-112.7114,"Michener, Charles",1964-08-31,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657790385,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1952-07-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658309029,Melissodes agilis,37.8346,-99.9131,Michener & Beamer,1949-09-05,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657606662,Melissodes agilis,38.9792,-94.9683,"Michener, Charles",1952-08-27,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658294570,Melissodes agilis, 38.9,-95.3,"LaBerge, Walley",1953-09-01,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658285814,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657763144,Melissodes agilis,37.9399,-99.8931,Michener & Beamer,1949-09-05,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657595873,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658157339,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657739475,Melissodes agilis,38.1806,-99.0983,"LaBerge, Walley",1952-08-28,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657674993,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1951-07-17,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658245796,Melissodes agilis, 39.3,-101.7,"Williams, Francis",1909-11-30,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657790061,Melissodes agilis, 34.4,-117,"Beamers, LaBerge, Liang, Weiner, Wolf",1952-06-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657827875,Melissodes agilis,41.6633,-111.8336,"Ordway, Ellen",1959-08-18,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657710043,Melissodes agilis, 38.9,-95.3,Michener & Beamer,1949-08-22,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657703558,Melissodes agilis,38.1806,-99.0983,Michener & Beamer,1949-09-09,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657731268,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1952-07-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658171485,Melissodes agilis, 38.2,-95.3,"Beamer, Raymond",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657762454,Melissodes agilis, 38.9,-101.8,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658352395,Melissodes agilis,38.9717,-95.235,"LaBerge, Walley",1954-08-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658124237,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658343440,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658239698,Melissodes agilis,38.3644,-98.7644,Michener & Beamer,1949-09-09,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658367279,Melissodes agilis, 37.2,-99.8,"Williams, Francis",1911-08-23,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658194139,Melissodes agilis,38.3644,-98.7644,Michener & Beamer,1949-09-09,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657678817,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1952-07-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658368714,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658362024,Melissodes agilis, 34.4,-117,"Beamers, LaBerge, Liang, Weiner, Wolf",1952-06-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657839928,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657739065,Melissodes agilis, 34.4,-117,"Beamers, LaBerge, Liang, Weiner, Wolf",1952-06-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657710656,Melissodes agilis, 38.9,-95.3,Michener & Beamer,1949-08-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657754078,Melissodes agilis,37.388,-97.217,"LaBerge, Walley",1955-06-11,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657751560,Melissodes agilis,35.1981,-111.6506,"Beamer, Raymond",1933-08-05,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657793243,Melissodes agilis,41.6633,-111.8336,"Ordway, Ellen",1959-08-18,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657768026,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657613656,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657597102,Melissodes agilis, 34.4,-117,"Beamers, LaBerge, Liang, Weiner, Wolf",1952-06-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658127800,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1952-07-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658257037,Melissodes agilis, 37.2,-99.8,"Williams, Francis",1911-08-23,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657639979,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1951-07-17,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF784969790,Melissodes agilis,38.0097,-97.8646,Michener & LaBerge,1951-09-02,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657848495,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658219183,Melissodes agilis, 38.9,-95.3,Michener & Beamer,1949-08-18,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657687888,Melissodes agilis,38.0708,-95.42,"Minckley, Robert",1989-06-19,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658240735,Melissodes agilis,38.8814,-94.8189,"Michener, Charles",1952-07-17,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658305356,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657720395,Melissodes agilis, 38.9,-95.3,Michener & Beamer,1949-08-18,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658329813,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658378732,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658277971,Melissodes agilis, 38.9,-95.3,Michener & Beamer,1949-08-18,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658331739,Melissodes agilis,38.9117,-95.3903,"Danforth, Bryan",1986-07-31,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657714564,Melissodes agilis,38.0608,-97.9294,Michener & Beamer,1949-09-04,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657651254,Melissodes agilis,33.7206,-116.2147,"Michener, Charles",1950-07-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658266120,Melissodes agilis,38.2806,-95.2417,Michener & Beamer,1949-09-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658343733,Melissodes agilis,38.0608,-97.9294,Michener & Beamer,1949-09-04,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658305622,Melissodes agilis, 39.4,-101,"Williams, Francis",1909-11-30,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658142886,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658287779,Melissodes agilis,39.1142,-94.6272,"Shinn, Alvin",1956-08-20,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF657718555,Melissodes agilis,38.2806,-95.2417,Michener & Beamer,1949-09-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658309290,Melissodes agilis,38.2806,-95.2417,Michener & Beamer,1949-09-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF658351060,Melissodes agilis, 38,-97.4,,1917-08-21,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605190,Melissodes agilis, 38.9,-101.8,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605643,Melissodes agilis,38.1806,-99.0983,Michener & Beamer,1949-09-09,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605815,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605601,Melissodes agilis,37.9483,-100.8628,Michener & LaBerge,1951-09-03,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605226,Melissodes agilis, 34.4,-117,"Beamers, LaBerge, Liang, Weiner, Wolf",1952-06-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605987,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1952-07-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605871,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605407,Melissodes agilis,38.9717,-95.235,"LaBerge, W",1954-08-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605937,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605549,Melissodes agilis,37.9806,-101.7522,"LaBerge, W",1952-08-30,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605245,Melissodes agilis, 34.4,-117,"Beamers, LaBerge, Liang, Weiner, Wolf",1952-06-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605372,Melissodes agilis, 38.9,-95.3,Michener & Beamer,1949-08-18,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605535,Melissodes agilis, 39.4,-98.8,"Williams, Francis",1912-08-03,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605899,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605475,Melissodes agilis, 37.9,-95.3,"Beamer, Raymond",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605403,Melissodes agilis,38.9717,-95.235,"LaBerge, W",1954-08-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605296,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1951-07-17,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605680,Melissodes agilis, 38,-97.4,,1917-08-21,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605244,Melissodes agilis, 34.4,-117,"Beamers, LaBerge, Liang, Weiner, Wolf",1952-06-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605942,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605522,Melissodes agilis, 39.3,-101.7,"Williams, Francis",1910,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605740,Melissodes agilis,37.6922,-97.3372,,1954-07-21,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783606007,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1952-07-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605287,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1951-07-17,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605840,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605196,Melissodes agilis,31.4383,-110.0972,"Beamer, Elizabeth",1935-08-22,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605575,Melissodes agilis,38.9792,-94.9683,"Michener, Charles",1952-08-27,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605596,Melissodes agilis,37.9049,-100.8628,"Shinn, Alvin",1956-08-26,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605770,Melissodes agilis,35.81389,-109.3094,"Snow, Francis",,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605465,Melissodes agilis,38.775,-95.1861,"LaBerge, W",1953-08-17,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605419,Melissodes agilis,38.9717,-95.235,"LaBerge, W",1953-09-07,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605496,Melissodes agilis, 37.2,-99.8,"Williams, Francis",1911-08-20,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783606002,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1952-07-25,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605541,Melissodes agilis,37.2856,-100.3397,Michener & Beamer,1949-09-06,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605213,Melissodes agilis,41.6633,-111.8336,"Ordway, Ellen",1959-08-18,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605194,Melissodes agilis,35.1981,-111.6506,"Beamer, Raymond",1933-08-05,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605940,Melissodes agilis,37.4947,-120.8456,"Snelling, Roy",1953-08-15,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
GBIF783605516,Melissodes agilis, 39.3,-101.7,"Williams, Francis",1910,,,,This data was accessed through the GBIF Data Portal,,,https://www.gbif.org/species/5040606
